"ReportingCountry","country_name","Year","Pathogen","Class","PCU_ANIMALS","NS","Tested","PR_h","pathogen_name","class_name"
"MS18","Member State 18",2021,"CAMCOL","QALL",12.0430873101629,47,47,1,"C. coli","fluoroquinolones and other quinolones"
"MS18","Member State 18",2021,"SLMSPP","QALL",6.24180773229427,42,278,0.151079136690647,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS25","Member State 25",2014,"CAMJEJ","TET",25.5493034802277,6,16,0.375,"C. jejuni","tetracyclines"
"MS25","Member State 25",2014,"CAMCOL","TET",30.3070132704735,2,7,0.285714285714286,"C. coli","tetracyclines"
"MS25","Member State 25",2014,"SLMSPP","TET",41.4965533804306,23,216,0.106481481481481,"Salmonella spp.","tetracyclines"
"MS25","Member State 25",2014,"ESCCOL","AMP",18.4604419424363,185,253,0.731225296442688,"E. coli","aminopenicillins"
"MS25","Member State 25",2014,"SLMSPP","AMP",19.2103095256177,50,216,0.231481481481481,"Salmonella spp.","aminopenicillins"
"MS25","Member State 25",2014,"ESCCOL","CEPH",0.0946452349432245,106,306,0.34640522875817,"E. coli","third- and fourth-generation cephalosporins "
"MS25","Member State 25",2014,"SLMSPP","CEPH",0.0261916693421283,0,216,0,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS25","Member State 25",2014,"CAMJEJ","MAC",11.3228446002781,0,16,0,"C. jejuni","macrolides"
"MS25","Member State 25",2014,"CAMCOL","MAC",15.3282025210245,0,7,0,"C. coli","macrolides"
"MS25","Member State 25",2014,"ESCCOL","QALL",7.20994496768278,111,307,0.361563517915309,"E. coli","fluoroquinolones and other quinolones"
"MS25","Member State 25",2014,"CAMJEJ","QALL",4.89221265742984,11,16,0.6875,"C. jejuni","fluoroquinolones and other quinolones"
"MS25","Member State 25",2014,"CAMCOL","QALL",7.06498381842146,3,7,0.428571428571429,"C. coli","fluoroquinolones and other quinolones"
"MS25","Member State 25",2014,"SLMSPP","QALL",5.54306256460368,38,216,0.175925925925926,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS25","Member State 25",2015,"CAMJEJ","TET",33.8700352019157,6,23,0.260869565217391,"C. jejuni","tetracyclines"
"MS25","Member State 25",2015,"CAMCOL","TET",28.8823679246095,5,17,0.294117647058824,"C. coli","tetracyclines"
"MS25","Member State 25",2015,"SLMSPP","TET",26.1287701172739,26,177,0.146892655367232,"Salmonella spp.","tetracyclines"
"MS25","Member State 25",2015,"ESCCOL","AMP",15.7002928981174,190,259,0.733590733590734,"E. coli","aminopenicillins"
"MS25","Member State 25",2015,"SLMSPP","AMP",5.83384692579292,44,177,0.248587570621469,"Salmonella spp.","aminopenicillins"
"MS25","Member State 25",2015,"ESCCOL","CEPH",0.0441052977870448,103,369,0.279132791327913,"E. coli","third- and fourth-generation cephalosporins "
"MS25","Member State 25",2015,"SLMSPP","CEPH",0.0449125009470272,0,177,0,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS25","Member State 25",2015,"CAMJEJ","MAC",9.71292914065764,1,23,0.0434782608695652,"C. jejuni","macrolides"
"MS25","Member State 25",2015,"CAMCOL","MAC",9.69808572122716,0,17,0,"C. coli","macrolides"
"MS25","Member State 25",2015,"ESCCOL","QALL",3.92521517868922,106,371,0.285714285714286,"E. coli","fluoroquinolones and other quinolones"
"MS25","Member State 25",2015,"CAMJEJ","QALL",6.87534329260365,14,23,0.608695652173913,"C. jejuni","fluoroquinolones and other quinolones"
"MS25","Member State 25",2015,"CAMCOL","QALL",5.77145705634649,15,17,0.882352941176471,"C. coli","fluoroquinolones and other quinolones"
"MS25","Member State 25",2015,"SLMSPP","QALL",5.03236303975837,22,177,0.124293785310734,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS25","Member State 25",2016,"CAMJEJ","TET",19.3409637943156,8,18,0.444444444444444,"C. jejuni","tetracyclines"
"MS25","Member State 25",2016,"CAMCOL","TET",29.179252099652,1,16,0.0625,"C. coli","tetracyclines"
"MS25","Member State 25",2016,"SLMSPP","TET",23.8660350650085,19,214,0.088785046728972,"Salmonella spp.","tetracyclines"
"MS25","Member State 25",2016,"ESCCOL","AMP",12.8831078730492,273,376,0.726063829787234,"E. coli","aminopenicillins"
"MS25","Member State 25",2016,"SLMSPP","AMP",17.4581822205037,45,214,0.210280373831776,"Salmonella spp.","aminopenicillins"
"MS25","Member State 25",2016,"ESCCOL","CEPH",0.0931504755401958,107,418,0.255980861244019,"E. coli","third- and fourth-generation cephalosporins "
"MS25","Member State 25",2016,"SLMSPP","CEPH",0.100662489362699,4,214,0.0186915887850467,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS25","Member State 25",2016,"CAMJEJ","MAC",7.95361429711265,0,18,0,"C. jejuni","macrolides"
"MS25","Member State 25",2016,"CAMCOL","MAC",9.89507075604913,0,16,0,"C. coli","macrolides"
"MS25","Member State 25",2016,"ESCCOL","QALL",2.59148404780547,117,418,0.279904306220096,"E. coli","fluoroquinolones and other quinolones"
"MS25","Member State 25",2016,"CAMJEJ","QALL",2.46299328462526,17,18,0.944444444444444,"C. jejuni","fluoroquinolones and other quinolones"
"MS25","Member State 25",2016,"CAMCOL","QALL",4.51161068347519,7,16,0.4375,"C. coli","fluoroquinolones and other quinolones"
"MS25","Member State 25",2016,"SLMSPP","QALL",2.73748248640907,48,214,0.224299065420561,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS25","Member State 25",2017,"CAMJEJ","TET",21.7278257890192,4,4,1,"C. jejuni","tetracyclines"
"MS25","Member State 25",2017,"CAMCOL","TET",22.2555515545582,2,5,0.4,"C. coli","tetracyclines"
"MS25","Member State 25",2017,"SLMSPP","TET",23.5734866837348,37,133,0.278195488721804,"Salmonella spp.","tetracyclines"
"MS25","Member State 25",2017,"ESCCOL","AMP",18.5353731670109,328,494,0.663967611336032,"E. coli","aminopenicillins"
"MS25","Member State 25",2017,"SLMSPP","AMP",16.9407946787625,35,133,0.263157894736842,"Salmonella spp.","aminopenicillins"
"MS25","Member State 25",2017,"ESCCOL","CEPH",0.230362913720476,115,518,0.222007722007722,"E. coli","third- and fourth-generation cephalosporins "
"MS25","Member State 25",2017,"SLMSPP","CEPH",0.143930150368434,6,133,0.0451127819548872,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS25","Member State 25",2017,"CAMJEJ","MAC",7.71816235022655,0,4,0,"C. jejuni","macrolides"
"MS25","Member State 25",2017,"CAMCOL","MAC",8.76379638354686,1,5,0.2,"C. coli","macrolides"
"MS25","Member State 25",2017,"ESCCOL","QALL",5.23020560987497,153,518,0.295366795366795,"E. coli","fluoroquinolones and other quinolones"
"MS25","Member State 25",2017,"CAMJEJ","QALL",5.32843735418809,4,4,1,"C. jejuni","fluoroquinolones and other quinolones"
"MS25","Member State 25",2017,"CAMCOL","QALL",3.92209532391772,3,5,0.6,"C. coli","fluoroquinolones and other quinolones"
"MS25","Member State 25",2017,"SLMSPP","QALL",4.64931762795737,29,133,0.218045112781955,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS25","Member State 25",2018,"CAMJEJ","TET",27.5150693953196,13,23,0.565217391304348,"C. jejuni","tetracyclines"
"MS25","Member State 25",2018,"CAMCOL","TET",17.5385756129276,0,3,0,"C. coli","tetracyclines"
"MS25","Member State 25",2018,"SLMSPP","TET",25.1055568480898,18,125,0.144,"Salmonella spp.","tetracyclines"
"MS25","Member State 25",2018,"ESCCOL","AMP",8.18184908603746,331,542,0.61070110701107,"E. coli","aminopenicillins"
"MS25","Member State 25",2018,"SLMSPP","AMP",10.1943797424474,17,125,0.136,"Salmonella spp.","aminopenicillins"
"MS25","Member State 25",2018,"ESCCOL","CEPH",0.17845655109448,141,654,0.215596330275229,"E. coli","third- and fourth-generation cephalosporins "
"MS25","Member State 25",2018,"SLMSPP","CEPH",0.210209424886498,0,125,0,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS25","Member State 25",2018,"CAMJEJ","MAC",6.62599987620084,0,23,0,"C. jejuni","macrolides"
"MS25","Member State 25",2018,"CAMCOL","MAC",9.83943687642932,0,3,0,"C. coli","macrolides"
"MS25","Member State 25",2018,"ESCCOL","QALL",7.00877164128794,215,646,0.3328173374613,"E. coli","fluoroquinolones and other quinolones"
"MS25","Member State 25",2018,"CAMJEJ","QALL",7.17154549253837,13,23,0.565217391304348,"C. jejuni","fluoroquinolones and other quinolones"
"MS25","Member State 25",2018,"CAMCOL","QALL",6.33003784525661,0,3,0,"C. coli","fluoroquinolones and other quinolones"
"MS25","Member State 25",2018,"SLMSPP","QALL",5.49995132325368,25,125,0.2,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS25","Member State 25",2019,"CAMJEJ","TET",12.9278311186126,2,8,0.25,"C. jejuni","tetracyclines"
"MS25","Member State 25",2019,"CAMCOL","TET",13.6182581225265,9,9,1,"C. coli","tetracyclines"
"MS25","Member State 25",2019,"SLMSPP","TET",9.9763317890462,37,148,0.25,"Salmonella spp.","tetracyclines"
"MS25","Member State 25",2019,"ESCCOL","AMP",9.94456072721497,331,538,0.615241635687732,"E. coli","aminopenicillins"
"MS25","Member State 25",2019,"SLMSPP","AMP",12.714356059258,39,148,0.263513513513513,"Salmonella spp.","aminopenicillins"
"MS25","Member State 25",2019,"ESCCOL","CEPH",0.148202161197484,144,664,0.216867469879518,"E. coli","third- and fourth-generation cephalosporins "
"MS25","Member State 25",2019,"SLMSPP","CEPH",0.0885819040535668,0,148,0,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS25","Member State 25",2019,"CAMJEJ","MAC",6.39568827712842,0,8,0,"C. jejuni","macrolides"
"MS25","Member State 25",2019,"CAMCOL","MAC",5.53171648820168,0,9,0,"C. coli","macrolides"
"MS25","Member State 25",2019,"ESCCOL","QALL",4.67120988627559,195,654,0.298165137614679,"E. coli","fluoroquinolones and other quinolones"
"MS25","Member State 25",2019,"CAMJEJ","QALL",6.72226170796918,3,8,0.375,"C. jejuni","fluoroquinolones and other quinolones"
"MS25","Member State 25",2019,"CAMCOL","QALL",6.23786756649234,5,9,0.555555555555556,"C. coli","fluoroquinolones and other quinolones"
"MS25","Member State 25",2019,"SLMSPP","QALL",3.53086454983914,29,148,0.195945945945946,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS25","Member State 25",2020,"SLMSPP","TET",13.0460975135836,8,36,0.222222222222222,"Salmonella spp.","tetracyclines"
"MS25","Member State 25",2020,"ESCCOL","AMP",11.3915678420802,190,316,0.60126582278481,"E. coli","aminopenicillins"
"MS25","Member State 25",2020,"SLMSPP","AMP",8.69950771430919,6,36,0.166666666666667,"Salmonella spp.","aminopenicillins"
"MS25","Member State 25",2020,"ESCCOL","CEPH",0.268394119370515,98,452,0.216814159292035,"E. coli","third- and fourth-generation cephalosporins "
"MS25","Member State 25",2020,"SLMSPP","CEPH",0.106462622300216,0,36,0,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS25","Member State 25",2020,"ESCCOL","QALL",6.10458799500803,122,450,0.271111111111111,"E. coli","fluoroquinolones and other quinolones"
"MS25","Member State 25",2020,"SLMSPP","QALL",6.05961037775546,16,36,0.444444444444444,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS25","Member State 25",2021,"CAMJEJ","TET",20.6463292957618,0,2,0,"C. jejuni","tetracyclines"
"MS25","Member State 25",2021,"SLMSPP","TET",15.6115268027953,8,25,0.32,"Salmonella spp.","tetracyclines"
"MS25","Member State 25",2021,"ESCCOL","AMP",7.2016877879933,224,352,0.636363636363636,"E. coli","aminopenicillins"
"MS25","Member State 25",2021,"SLMSPP","AMP",7.28106411115463,5,25,0.2,"Salmonella spp.","aminopenicillins"
"MS25","Member State 25",2021,"ESCCOL","CEPH",0.134028734723945,78,495,0.157575757575758,"E. coli","third- and fourth-generation cephalosporins "
"MS25","Member State 25",2021,"SLMSPP","CEPH",0.184639630202935,0,25,0,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS25","Member State 25",2021,"CAMJEJ","MAC",8.0844761435061,0,2,0,"C. jejuni","macrolides"
"MS25","Member State 25",2021,"ESCCOL","QALL",11.1431371700648,152,498,0.305220883534137,"E. coli","fluoroquinolones and other quinolones"
"MS25","Member State 25",2021,"CAMJEJ","QALL",7.21262498461579,0,2,0,"C. jejuni","fluoroquinolones and other quinolones"
"MS25","Member State 25",2021,"SLMSPP","QALL",6.84912870521049,9,25,0.36,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS6","Member State 6",2014,"CAMJEJ","TET",22.8348945395668,343,1258,0.272655007949126,"C. jejuni","tetracyclines"
"MS6","Member State 6",2014,"CAMCOL","TET",27.7014919828426,28,80,0.35,"C. coli","tetracyclines"
"MS6","Member State 6",2014,"SLMSPP","TET",23.7304715311879,57,448,0.127232142857143,"Salmonella spp.","tetracyclines"
"MS6","Member State 6",2014,"ESCCOL","AMP",4.55240131716948,544,866,0.628175519630485,"E. coli","aminopenicillins"
"MS6","Member State 6",2014,"SLMSPP","AMP",6.40732221036075,93,672,0.138392857142857,"Salmonella spp.","aminopenicillins"
"MS6","Member State 6",2014,"ESCCOL","CEPH",0.363437262877048,284,889,0.319460067491564,"E. coli","third- and fourth-generation cephalosporins "
"MS6","Member State 6",2014,"SLMSPP","CEPH",0.333012447626094,6,324,0.0185185185185185,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS6","Member State 6",2014,"CAMJEJ","MAC",4.4847832397848,14,1278,0.0109546165884194,"C. jejuni","macrolides"
"MS6","Member State 6",2014,"CAMCOL","MAC",5.02052097106831,3,85,0.0352941176470588,"C. coli","macrolides"
"MS6","Member State 6",2014,"ESCCOL","QALL",4.52211779394307,415,887,0.467869222096956,"E. coli","fluoroquinolones and other quinolones"
"MS6","Member State 6",2014,"CAMJEJ","QALL",4.63332487801137,587,1211,0.484723369116433,"C. jejuni","fluoroquinolones and other quinolones"
"MS6","Member State 6",2014,"CAMCOL","QALL",3.78402908743837,43,70,0.614285714285714,"C. coli","fluoroquinolones and other quinolones"
"MS6","Member State 6",2014,"SLMSPP","QALL",4.45722744084879,5,427,0.0117096018735363,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS6","Member State 6",2015,"CAMJEJ","TET",16.2345688146833,185,659,0.280728376327769,"C. jejuni","tetracyclines"
"MS6","Member State 6",2015,"CAMCOL","TET",14.5140566756336,23,61,0.377049180327869,"C. coli","tetracyclines"
"MS6","Member State 6",2015,"SLMSPP","TET",18.3194128114064,30,423,0.0709219858156028,"Salmonella spp.","tetracyclines"
"MS6","Member State 6",2015,"ESCCOL","AMP",8.45299423007163,539,878,0.613895216400911,"E. coli","aminopenicillins"
"MS6","Member State 6",2015,"SLMSPP","AMP",5.76974145743091,52,775,0.0670967741935484,"Salmonella spp.","aminopenicillins"
"MS6","Member State 6",2015,"ESCCOL","CEPH",0.410737328788693,276,893,0.309070548712206,"E. coli","third- and fourth-generation cephalosporins "
"MS6","Member State 6",2015,"SLMSPP","CEPH",0.380709864292211,12,249,0.0481927710843374,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS6","Member State 6",2015,"CAMJEJ","MAC",2.99246951418289,6,682,0.00879765395894428,"C. jejuni","macrolides"
"MS6","Member State 6",2015,"CAMCOL","MAC",3.35057728073014,6,55,0.109090909090909,"C. coli","macrolides"
"MS6","Member State 6",2015,"ESCCOL","QALL",2.48494875807121,433,894,0.484340044742729,"E. coli","fluoroquinolones and other quinolones"
"MS6","Member State 6",2015,"CAMJEJ","QALL",2.39460488595055,342,638,0.536050156739812,"C. jejuni","fluoroquinolones and other quinolones"
"MS6","Member State 6",2015,"CAMCOL","QALL",2.39163212226535,22,52,0.423076923076923,"C. coli","fluoroquinolones and other quinolones"
"MS6","Member State 6",2015,"SLMSPP","QALL",3.03324214584743,9,385,0.0233766233766234,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS6","Member State 6",2016,"CAMJEJ","TET",16.3300240928969,176,665,0.264661654135338,"C. jejuni","tetracyclines"
"MS6","Member State 6",2016,"CAMCOL","TET",19.2006014614564,21,66,0.318181818181818,"C. coli","tetracyclines"
"MS6","Member State 6",2016,"SLMSPP","TET",17.3388412149936,29,514,0.056420233463035,"Salmonella spp.","tetracyclines"
"MS6","Member State 6",2016,"ESCCOL","AMP",4.51039985595596,486,817,0.594859241126071,"E. coli","aminopenicillins"
"MS6","Member State 6",2016,"SLMSPP","AMP",6.04417789666268,77,790,0.0974683544303798,"Salmonella spp.","aminopenicillins"
"MS6","Member State 6",2016,"ESCCOL","CEPH",0.409581614317264,257,824,0.311893203883495,"E. coli","third- and fourth-generation cephalosporins "
"MS6","Member State 6",2016,"SLMSPP","CEPH",0.27598011294507,6,201,0.0298507462686567,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS6","Member State 6",2016,"CAMJEJ","MAC",7.64117992303937,5,862,0.00580046403712297,"C. jejuni","macrolides"
"MS6","Member State 6",2016,"CAMCOL","MAC",4.64023311157995,6,64,0.09375,"C. coli","macrolides"
"MS6","Member State 6",2016,"ESCCOL","QALL",3.76844669520044,357,826,0.432203389830508,"E. coli","fluoroquinolones and other quinolones"
"MS6","Member State 6",2016,"CAMJEJ","QALL",4.84336673798424,320,639,0.500782472613459,"C. jejuni","fluoroquinolones and other quinolones"
"MS6","Member State 6",2016,"CAMCOL","QALL",3.14492947362183,31,53,0.584905660377358,"C. coli","fluoroquinolones and other quinolones"
"MS6","Member State 6",2016,"SLMSPP","QALL",3.97494177416192,24,351,0.0683760683760684,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS6","Member State 6",2017,"CAMJEJ","TET",20.930525910968,302,678,0.445427728613569,"C. jejuni","tetracyclines"
"MS6","Member State 6",2017,"CAMCOL","TET",18.5617647579795,64,105,0.60952380952381,"C. coli","tetracyclines"
"MS6","Member State 6",2017,"SLMSPP","TET",13.7274490540287,57,546,0.104395604395604,"Salmonella spp.","tetracyclines"
"MS6","Member State 6",2017,"ESCCOL","AMP",7.27036453805043,532,853,0.623681125439625,"E. coli","aminopenicillins"
"MS6","Member State 6",2017,"SLMSPP","AMP",8.52871700713227,65,858,0.0757575757575758,"Salmonella spp.","aminopenicillins"
"MS6","Member State 6",2017,"ESCCOL","CEPH",0.309850046224587,305,870,0.350574712643678,"E. coli","third- and fourth-generation cephalosporins "
"MS6","Member State 6",2017,"SLMSPP","CEPH",0.369424433670408,0,182,0,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS6","Member State 6",2017,"CAMJEJ","MAC",13.4490246946814,8,524,0.0152671755725191,"C. jejuni","macrolides"
"MS6","Member State 6",2017,"CAMCOL","MAC",10.3076615619266,7,70,0.1,"C. coli","macrolides"
"MS6","Member State 6",2017,"ESCCOL","QALL",3.22277364208007,430,882,0.487528344671202,"E. coli","fluoroquinolones and other quinolones"
"MS6","Member State 6",2017,"CAMJEJ","QALL",3.74559074063732,480,654,0.73394495412844,"C. jejuni","fluoroquinolones and other quinolones"
"MS6","Member State 6",2017,"CAMCOL","QALL",3.83592190457804,70,95,0.736842105263158,"C. coli","fluoroquinolones and other quinolones"
"MS6","Member State 6",2017,"SLMSPP","QALL",2.96219506765991,46,497,0.0925553319919517,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS6","Member State 6",2018,"CAMJEJ","TET",15.3107074645519,522,836,0.624401913875598,"C. jejuni","tetracyclines"
"MS6","Member State 6",2018,"CAMCOL","TET",25.9824643183775,149,177,0.84180790960452,"C. coli","tetracyclines"
"MS6","Member State 6",2018,"SLMSPP","TET",28.0919188198731,81,527,0.153700189753321,"Salmonella spp.","tetracyclines"
"MS6","Member State 6",2018,"ESCCOL","AMP",6.840917696874,615,967,0.635987590486039,"E. coli","aminopenicillins"
"MS6","Member State 6",2018,"SLMSPP","AMP",5.41701235999257,88,757,0.116248348745046,"Salmonella spp.","aminopenicillins"
"MS6","Member State 6",2018,"ESCCOL","CEPH",0.316083318537314,297,973,0.305241521068859,"E. coli","third- and fourth-generation cephalosporins "
"MS6","Member State 6",2018,"SLMSPP","CEPH",0.49185798666499,3,167,0.0179640718562874,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS6","Member State 6",2018,"CAMJEJ","MAC",1.53978761665159,15,441,0.0340136054421769,"C. jejuni","macrolides"
"MS6","Member State 6",2018,"CAMCOL","MAC",1.78848807049936,2,81,0.0246913580246914,"C. coli","macrolides"
"MS6","Member State 6",2018,"ESCCOL","QALL",2.4036737463999,454,969,0.468524251805986,"E. coli","fluoroquinolones and other quinolones"
"MS6","Member State 6",2018,"CAMJEJ","QALL",5.0680329194066,1071,1216,0.880756578947368,"C. jejuni","fluoroquinolones and other quinolones"
"MS6","Member State 6",2018,"CAMCOL","QALL",2.83728578328778,179,205,0.873170731707317,"C. coli","fluoroquinolones and other quinolones"
"MS6","Member State 6",2018,"SLMSPP","QALL",2.59365109354524,54,374,0.144385026737968,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS6","Member State 6",2019,"CAMJEJ","TET",11.9178936418466,627,880,0.7125,"C. jejuni","tetracyclines"
"MS6","Member State 6",2019,"CAMCOL","TET",6.93855259447582,97,135,0.718518518518519,"C. coli","tetracyclines"
"MS6","Member State 6",2019,"SLMSPP","TET",9.59749721308273,59,472,0.125,"Salmonella spp.","tetracyclines"
"MS6","Member State 6",2019,"ESCCOL","AMP",5.15229336128073,495,849,0.583038869257951,"E. coli","aminopenicillins"
"MS6","Member State 6",2019,"SLMSPP","AMP",4.70728030541986,76,652,0.116564417177914,"Salmonella spp.","aminopenicillins"
"MS6","Member State 6",2019,"ESCCOL","CEPH",0.435611346918333,226,846,0.267139479905437,"E. coli","third- and fourth-generation cephalosporins "
"MS6","Member State 6",2019,"SLMSPP","CEPH",0.402613814555677,4,108,0.037037037037037,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS6","Member State 6",2019,"CAMJEJ","MAC",2.35612159984684,17,453,0.0375275938189845,"C. jejuni","macrolides"
"MS6","Member State 6",2019,"CAMCOL","MAC",1.73995772811593,1,74,0.0135135135135135,"C. coli","macrolides"
"MS6","Member State 6",2019,"ESCCOL","QALL",4.94076730480996,309,850,0.363529411764706,"E. coli","fluoroquinolones and other quinolones"
"MS6","Member State 6",2019,"CAMJEJ","QALL",2.98460640784361,994,1161,0.856158484065461,"C. jejuni","fluoroquinolones and other quinolones"
"MS6","Member State 6",2019,"CAMCOL","QALL",2.39968223692102,140,156,0.897435897435897,"C. coli","fluoroquinolones and other quinolones"
"MS6","Member State 6",2019,"SLMSPP","QALL",2.52197233336053,79,317,0.249211356466877,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS6","Member State 6",2020,"CAMJEJ","TET",15.5028355485813,293,851,0.344300822561692,"C. jejuni","tetracyclines"
"MS6","Member State 6",2020,"CAMCOL","TET",12.214307729566,49,105,0.466666666666667,"C. coli","tetracyclines"
"MS6","Member State 6",2020,"SLMSPP","TET",11.7596794146032,65,278,0.233812949640288,"Salmonella spp.","tetracyclines"
"MS6","Member State 6",2020,"ESCCOL","AMP",13.7946147818485,393,728,0.539835164835165,"E. coli","aminopenicillins"
"MS6","Member State 6",2020,"SLMSPP","AMP",8.37077249268538,47,472,0.0995762711864407,"Salmonella spp.","aminopenicillins"
"MS6","Member State 6",2020,"ESCCOL","CEPH",0.482845465959473,188,727,0.258596973865199,"E. coli","third- and fourth-generation cephalosporins "
"MS6","Member State 6",2020,"SLMSPP","CEPH",0.424930950021638,2,391,0.0051150895140665,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS6","Member State 6",2020,"CAMJEJ","MAC",1.35017459843343,6,858,0.00699300699300699,"C. jejuni","macrolides"
"MS6","Member State 6",2020,"CAMCOL","MAC",1.40928008035971,1,106,0.00943396226415094,"C. coli","macrolides"
"MS6","Member State 6",2020,"ESCCOL","QALL",4.14034898241451,308,729,0.422496570644719,"E. coli","fluoroquinolones and other quinolones"
"MS6","Member State 6",2020,"CAMJEJ","QALL",2.73040060987455,621,893,0.695408734602464,"C. jejuni","fluoroquinolones and other quinolones"
"MS6","Member State 6",2020,"CAMCOL","QALL",3.81458137295314,79,113,0.699115044247788,"C. coli","fluoroquinolones and other quinolones"
"MS6","Member State 6",2020,"SLMSPP","QALL",5.06367308456779,54,403,0.133995037220844,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS6","Member State 6",2021,"CAMJEJ","TET",5.42571480860751,351,922,0.380694143167028,"C. jejuni","tetracyclines"
"MS6","Member State 6",2021,"CAMCOL","TET",8.7373432419934,53,105,0.504761904761905,"C. coli","tetracyclines"
"MS6","Member State 6",2021,"SLMSPP","TET",9.41342098088545,63,313,0.201277955271566,"Salmonella spp.","tetracyclines"
"MS6","Member State 6",2021,"ESCCOL","AMP",9.98862915602808,358,660,0.542424242424242,"E. coli","aminopenicillins"
"MS6","Member State 6",2021,"SLMSPP","AMP",15.1054584403254,48,696,0.0689655172413793,"Salmonella spp.","aminopenicillins"
"MS6","Member State 6",2021,"ESCCOL","CEPH",0.525446117501031,170,649,0.261941448382126,"E. coli","third- and fourth-generation cephalosporins "
"MS6","Member State 6",2021,"SLMSPP","CEPH",0.686304320322228,7,562,0.0124555160142349,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS6","Member State 6",2021,"CAMJEJ","MAC",1.07776461538047,2,1104,0.00181159420289855,"C. jejuni","macrolides"
"MS6","Member State 6",2021,"CAMCOL","MAC",0.484763378694059,2,123,0.016260162601626,"C. coli","macrolides"
"MS6","Member State 6",2021,"ESCCOL","QALL",3.86100183157874,221,662,0.333836858006042,"E. coli","fluoroquinolones and other quinolones"
"MS6","Member State 6",2021,"CAMJEJ","QALL",3.40374974460479,817,1115,0.732735426008969,"C. jejuni","fluoroquinolones and other quinolones"
"MS6","Member State 6",2021,"CAMCOL","QALL",4.75776560413361,89,125,0.712,"C. coli","fluoroquinolones and other quinolones"
"MS6","Member State 6",2021,"SLMSPP","QALL",3.20042498074113,167,606,0.275577557755776,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS30","Member State 30",2014,"CAMJEJ","TET",2.6998259303525,369,1026,0.359649122807018,"C. jejuni","tetracyclines"
"MS30","Member State 30",2014,"CAMCOL","TET",3.44724567884241,45,87,0.517241379310345,"C. coli","tetracyclines"
"MS30","Member State 30",2014,"SLMSPP","TET",3.10161107300284,54,591,0.0913705583756345,"Salmonella spp.","tetracyclines"
"MS30","Member State 30",2014,"ESCCOL","AMP",16.6857484434649,616,1216,0.506578947368421,"E. coli","aminopenicillins"
"MS30","Member State 30",2014,"SLMSPP","AMP",12.3379853019672,60,591,0.101522842639594,"Salmonella spp.","aminopenicillins"
"MS30","Member State 30",2014,"ESCCOL","CEPH",0.170096739334955,160,1216,0.131578947368421,"E. coli","third- and fourth-generation cephalosporins "
"MS30","Member State 30",2014,"SLMSPP","CEPH",0.189292188372353,1,591,0.00169204737732657,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS30","Member State 30",2014,"CAMJEJ","MAC",2.68144461789059,19,1026,0.0185185185185185,"C. jejuni","macrolides"
"MS30","Member State 30",2014,"CAMCOL","MAC",1.67659994392106,2,87,0.0229885057471264,"C. coli","macrolides"
"MS30","Member State 30",2014,"ESCCOL","QALL",3.62288450025869,290,1216,0.238486842105263,"E. coli","fluoroquinolones and other quinolones"
"MS30","Member State 30",2014,"CAMJEJ","QALL",4.28052204926357,744,1028,0.723735408560311,"C. jejuni","fluoroquinolones and other quinolones"
"MS30","Member State 30",2014,"CAMCOL","QALL",4.79950039231248,73,87,0.839080459770115,"C. coli","fluoroquinolones and other quinolones"
"MS30","Member State 30",2014,"SLMSPP","QALL",3.99089502145625,54,589,0.0916808149405773,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS30","Member State 30",2015,"CAMJEJ","TET",2.30906418695219,332,1005,0.330348258706468,"C. jejuni","tetracyclines"
