"ReportingCountry","country_name","Year","Pathogen","Class","Animal","NS_a","Tested_a","PR_a","NS","Tested","PR_h","pathogen_name","class_name"
"MS24","Member State 24",2020,"ESCCOL","CEPH","broilers",0,2,0,46,428,0.107476635514019,"E. coli","third- and fourth-generation cephalosporins "
"MS24","Member State 24",2021,"SLMSPP","QALL","SIMR",0,37,0,16,116,0.137931034482759,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS24","Member State 24",2020,"CAMJEJ","MAC","broilers",0,2,0,0,200,0,"C. jejuni","macrolides"
"MS24","Member State 24",2019,"CAMCOL","TET","pigs",27,33,0.818181818181818,25,34,0.735294117647059,"C. coli","tetracyclines"
"MS24","Member State 24",2020,"CAMJEJ","QALL","broilers",2,2,1,148,200,0.74,"C. jejuni","fluoroquinolones and other quinolones"
"MS24","Member State 24",2021,"SLMSPP","CEPH","pig carcasses",0,37,0,0,116,0,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS24","Member State 24",2021,"SLMSPP","TET","pig carcasses",4,37,0.108108108108108,21,116,0.181034482758621,"Salmonella spp.","tetracyclines"
"MS24","Member State 24",2021,"SLMSPP","AMP","SIMR",5,37,0.135135135135135,30,116,0.258620689655172,"Salmonella spp.","aminopenicillins"
"MS24","Member State 24",2021,"CAMCOL","QALL","pigs",118,203,0.58128078817734,15,21,0.714285714285714,"C. coli","fluoroquinolones and other quinolones"
"MS24","Member State 24",2021,"SLMSPP","QALL","pig carcasses",0,37,0,12,116,0.103448275862069,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS24","Member State 24",2021,"ESCCOL","AMP","pigs",50,205,0.24390243902439,188,352,0.534090909090909,"E. coli","aminopenicillins"
"MS24","Member State 24",2021,"ESCCOL","CEPH","pigs",0,205,0,37,354,0.104519774011299,"E. coli","third- and fourth-generation cephalosporins "
"MS24","Member State 24",2021,"ESCCOL","QALL","pigs",7,205,0.0341463414634146,87,354,0.245762711864407,"E. coli","fluoroquinolones and other quinolones"
"MS24","Member State 24",2021,"CAMCOL","TET","pigs",182,203,0.896551724137931,12,21,0.571428571428571,"C. coli","tetracyclines"
"MS24","Member State 24",2020,"ESCCOL","QALL","broilers",0,2,0,92,428,0.214953271028037,"E. coli","fluoroquinolones and other quinolones"
"MS24","Member State 24",2019,"ESCCOL","AMP","pigs",17,37,0.459459459459459,291,492,0.591463414634146,"E. coli","aminopenicillins"
"MS24","Member State 24",2021,"SLMSPP","AMP","pig carcasses",5,37,0.135135135135135,40,116,0.344827586206897,"Salmonella spp.","aminopenicillins"
"MS24","Member State 24",2019,"CAMCOL","QALL","pigs",16,33,0.484848484848485,17,34,0.5,"C. coli","fluoroquinolones and other quinolones"
"MS24","Member State 24",2021,"SLMSPP","CEPH","SIMR",0,37,0,0,116,0,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS24","Member State 24",2020,"CAMJEJ","TET","broilers",1,2,0.5,100,200,0.5,"C. jejuni","tetracyclines"
"MS24","Member State 24",2020,"ESCCOL","AMP","broilers",0,2,0,232,427,0.543325526932084,"E. coli","aminopenicillins"
"MS24","Member State 24",2019,"ESCCOL","QALL","pigs",3,37,0.0810810810810811,99,492,0.201219512195122,"E. coli","fluoroquinolones and other quinolones"
"MS24","Member State 24",2019,"ESCCOL","CEPH","pigs",0,37,0,73,492,0.148373983739837,"E. coli","third- and fourth-generation cephalosporins "
"MS24","Member State 24",2021,"SLMSPP","TET","SIMR",3,37,0.0810810810810811,32,116,0.275862068965517,"Salmonella spp.","tetracyclines"
"MS8","Member State 8",2019,"SLMSPP","CEPH","SIMR",3,75,0.04,2,113,0.0176991150442478,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS8","Member State 8",2020,"ESCCOL","CEPH","broilers",1,3,0.333333333333333,31,277,0.111913357400722,"E. coli","third- and fourth-generation cephalosporins "
"MS8","Member State 8",2020,"SLMSPP","QALL","SIMR",7,62,0.112903225806452,4,32,0.125,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS8","Member State 8",2019,"ESCCOL","AMP","pigs",21,71,0.295774647887324,226,332,0.680722891566265,"E. coli","aminopenicillins"
"MS8","Member State 8",2021,"SLMSPP","AMP","pig carcasses",14,59,0.23728813559322,68,205,0.331707317073171,"Salmonella spp.","aminopenicillins"
"MS8","Member State 8",2020,"CAMJEJ","MAC","broilers",0,2,0,1,138,0.0072463768115942,"C. jejuni","macrolides"
"MS8","Member State 8",2021,"SLMSPP","QALL","pig carcasses",4,59,0.0677966101694915,23,205,0.11219512195122,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS8","Member State 8",2019,"SLMSPP","QALL","pig carcasses",0,10,0,11,113,0.0973451327433628,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS8","Member State 8",2021,"ESCCOL","AMP","pigs",38,126,0.301587301587302,188,299,0.62876254180602,"E. coli","aminopenicillins"
"MS8","Member State 8",2021,"CAMCOL","QALL","pigs",20,34,0.588235294117647,32,44,0.727272727272727,"C. coli","fluoroquinolones and other quinolones"
"MS8","Member State 8",2021,"SLMSPP","CEPH","SIMR",8,111,0.0720720720720721,0,205,0,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS8","Member State 8",2019,"SLMSPP","AMP","pig carcasses",2,10,0.2,36,113,0.31858407079646,"Salmonella spp.","aminopenicillins"
"MS8","Member State 8",2019,"ESCCOL","CEPH","pigs",0,71,0,70,332,0.210843373493976,"E. coli","third- and fourth-generation cephalosporins "
"MS8","Member State 8",2020,"SLMSPP","CEPH","SIMR",5,62,0.0806451612903226,1,164,0.00609756097560976,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS8","Member State 8",2020,"CAMJEJ","QALL","broilers",0,2,0,109,138,0.789855072463768,"C. jejuni","fluoroquinolones and other quinolones"
"MS8","Member State 8",2021,"CAMCOL","TET","pigs",24,34,0.705882352941177,1,1,1,"C. coli","tetracyclines"
"MS8","Member State 8",2021,"CAMCOL","MAC","pigs",0,34,0,0,44,0,"C. coli","macrolides"
"MS8","Member State 8",2020,"CAMJEJ","TET","broilers",0,2,0,0,1,0,"C. jejuni","tetracyclines"
"MS8","Member State 8",2021,"SLMSPP","QALL","SIMR",18,111,0.162162162162162,20,205,0.0975609756097561,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS8","Member State 8",2021,"SLMSPP","CEPH","pig carcasses",0,59,0,0,205,0,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS8","Member State 8",2019,"SLMSPP","QALL","SIMR",21,75,0.28,12,113,0.106194690265487,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS8","Member State 8",2021,"ESCCOL","QALL","pigs",9,126,0.0714285714285714,96,299,0.321070234113712,"E. coli","fluoroquinolones and other quinolones"
"MS8","Member State 8",2019,"SLMSPP","CEPH","pig carcasses",0,10,0,3,113,0.0265486725663717,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS8","Member State 8",2020,"SLMSPP","AMP","broilers",23,52,0.442307692307692,27,164,0.164634146341463,"Salmonella spp.","aminopenicillins"
"MS8","Member State 8",2020,"ESCCOL","AMP","broilers",1,3,0.333333333333333,163,277,0.588447653429603,"E. coli","aminopenicillins"
"MS8","Member State 8",2020,"SLMSPP","AMP","SIMR",8,62,0.129032258064516,34,164,0.207317073170732,"Salmonella spp.","aminopenicillins"
"MS8","Member State 8",2020,"SLMSPP","CEPH","broilers",5,52,0.0961538461538462,1,164,0.00609756097560976,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS8","Member State 8",2020,"SLMSPP","QALL","broilers",17,52,0.326923076923077,2,32,0.0625,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS8","Member State 8",2019,"SLMSPP","AMP","SIMR",10,75,0.133333333333333,41,113,0.36283185840708,"Salmonella spp.","aminopenicillins"
"MS8","Member State 8",2021,"SLMSPP","AMP","SIMR",40,111,0.36036036036036,73,205,0.35609756097561,"Salmonella spp.","aminopenicillins"
"MS8","Member State 8",2020,"ESCCOL","QALL","broilers",2,3,0.666666666666667,105,277,0.379061371841155,"E. coli","fluoroquinolones and other quinolones"
"MS8","Member State 8",2021,"ESCCOL","CEPH","pigs",0,126,0,36,299,0.120401337792642,"E. coli","third- and fourth-generation cephalosporins "
"MS8","Member State 8",2019,"ESCCOL","QALL","pigs",18,71,0.253521126760563,136,332,0.409638554216867,"E. coli","fluoroquinolones and other quinolones"
"MS1","Member State 1",2021,"SLMSPP","TET","pig carcasses",13,63,0.206349206349206,171,612,0.279411764705882,"Salmonella spp.","tetracyclines"
"MS1","Member State 1",2019,"SLMSPP","QALL","pig carcasses",3,23,0.130434782608696,128,727,0.176066024759285,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS1","Member State 1",2019,"ESCCOL","AMP","pigs",82,304,0.269736842105263,3448,7301,0.472264073414601,"E. coli","aminopenicillins"
"MS1","Member State 1",2021,"SLMSPP","TET","SIMR",10,63,0.158730158730159,161,612,0.263071895424837,"Salmonella spp.","tetracyclines"
"MS1","Member State 1",2021,"SLMSPP","QALL","pig carcasses",0,63,0,53,612,0.0866013071895425,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS1","Member State 1",2020,"SLMSPP","TET","SIMR",4,23,0.173913043478261,155,494,0.313765182186235,"Salmonella spp.","tetracyclines"
"MS1","Member State 1",2019,"ESCCOL","CEPH","pigs",0,304,0,573,7300,0.0784931506849315,"E. coli","third- and fourth-generation cephalosporins "
"MS1","Member State 1",2021,"SLMSPP","AMP","pig carcasses",18,63,0.285714285714286,159,612,0.259803921568627,"Salmonella spp.","aminopenicillins"
"MS1","Member State 1",2020,"CAMJEJ","TET","broilers",94,167,0.562874251497006,553,1126,0.491119005328597,"C. jejuni","tetracyclines"
"MS1","Member State 1",2020,"CAMJEJ","QALL","broilers",119,167,0.712574850299401,802,1270,0.631496062992126,"C. jejuni","fluoroquinolones and other quinolones"
"MS1","Member State 1",2019,"SLMSPP","TET","pig carcasses",10,23,0.434782608695652,169,727,0.232462173314993,"Salmonella spp.","tetracyclines"
"MS1","Member State 1",2021,"ESCCOL","QALL","calves",11,306,0.0359477124183007,1014,6575,0.154220532319392,"E. coli","fluoroquinolones and other quinolones"
"MS1","Member State 1",2021,"SLMSPP","CEPH","SIMR",0,63,0,4,612,0.0065359477124183,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS1","Member State 1",2020,"ESCCOL","CEPH","broilers",1,305,0.00327868852459016,550,7494,0.0733920469709101,"E. coli","third- and fourth-generation cephalosporins "
"MS1","Member State 1",2020,"CAMJEJ","MAC","broilers",0,167,0,22,1250,0.0176,"C. jejuni","macrolides"
"MS1","Member State 1",2020,"SLMSPP","QALL","SIMR",1,23,0.0434782608695652,70,494,0.1417004048583,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS1","Member State 1",2020,"SLMSPP","CEPH","SIMR",3,23,0.130434782608696,7,494,0.01417004048583,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS1","Member State 1",2019,"ESCCOL","CEPH","calves",0,294,0,600,7300,0.0821917808219178,"E. coli","third- and fourth-generation cephalosporins "
"MS1","Member State 1",2021,"CAMCOL","QALL","pigs",57,287,0.198606271777003,63,92,0.684782608695652,"C. coli","fluoroquinolones and other quinolones"
"MS1","Member State 1",2019,"SLMSPP","AMP","pig carcasses",9,23,0.391304347826087,198,727,0.272352132049519,"Salmonella spp.","aminopenicillins"
"MS1","Member State 1",2021,"ESCCOL","AMP","pigs",68,300,0.226666666666667,2852,6571,0.434028306193882,"E. coli","aminopenicillins"
"MS1","Member State 1",2021,"SLMSPP","CEPH","pig carcasses",0,63,0,2,612,0.00326797385620915,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS1","Member State 1",2021,"SLMSPP","AMP","SIMR",17,63,0.26984126984127,186,612,0.303921568627451,"Salmonella spp.","aminopenicillins"
"MS1","Member State 1",2021,"ESCCOL","CEPH","calves",4,306,0.0130718954248366,479,6575,0.072851711026616,"E. coli","third- and fourth-generation cephalosporins "
"MS1","Member State 1",2019,"SLMSPP","CEPH","pig carcasses",0,23,0,7,727,0.00962861072902338,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS1","Member State 1",2021,"ESCCOL","AMP","calves",76,306,0.248366013071895,2807,6571,0.427180033480444,"E. coli","aminopenicillins"
"MS1","Member State 1",2021,"ESCCOL","QALL","pigs",7,300,0.0233333333333333,1040,6575,0.158174904942966,"E. coli","fluoroquinolones and other quinolones"
"MS1","Member State 1",2019,"ESCCOL","AMP","calves",59,294,0.200680272108844,3496,7301,0.478838515271881,"E. coli","aminopenicillins"
"MS1","Member State 1",2021,"ESCCOL","CEPH","pigs",0,300,0,476,6575,0.0723954372623574,"E. coli","third- and fourth-generation cephalosporins "
"MS1","Member State 1",2021,"CAMCOL","TET","pigs",224,287,0.780487804878049,55,83,0.662650602409639,"C. coli","tetracyclines"
"MS1","Member State 1",2019,"ESCCOL","QALL","calves",4,294,0.0136054421768707,1225,7298,0.167854206631954,"E. coli","fluoroquinolones and other quinolones"
"MS1","Member State 1",2020,"ESCCOL","AMP","broilers",131,305,0.429508196721311,3258,7494,0.434747798238591,"E. coli","aminopenicillins"
"MS1","Member State 1",2020,"SLMSPP","AMP","SIMR",5,23,0.217391304347826,160,494,0.323886639676113,"Salmonella spp.","aminopenicillins"
"MS1","Member State 1",2020,"ESCCOL","QALL","broilers",98,305,0.321311475409836,1116,7490,0.148998664886515,"E. coli","fluoroquinolones and other quinolones"
"MS1","Member State 1",2019,"ESCCOL","QALL","pigs",1,304,0.00328947368421053,1201,7298,0.164565634420389,"E. coli","fluoroquinolones and other quinolones"
"MS1","Member State 1",2021,"SLMSPP","QALL","SIMR",0,63,0,62,612,0.101307189542484,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS1","Member State 1",2021,"CAMCOL","MAC","pigs",10,287,0.0348432055749129,2,91,0.021978021978022,"C. coli","macrolides"
"MS19","Member State 19",2020,"SLMSPP","QALL","broilers",0,1,0,38,232,0.163793103448276,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS19","Member State 19",2019,"CAMCOL","TET","pigs",1,249,0.00401606425702811,4,7,0.571428571428571,"C. coli","tetracyclines"
"MS19","Member State 19",2021,"ESCCOL","CEPH","calves",4,288,0.0138888888888889,231,3839,0.0601719197707736,"E. coli","third- and fourth-generation cephalosporins "
"MS19","Member State 19",2019,"ESCCOL","AMP","calves",8,314,0.0254777070063694,1663,4072,0.408398821218075,"E. coli","aminopenicillins"
"MS19","Member State 19",2019,"ESCCOL","CEPH","pigs",0,285,0,265,4075,0.0650306748466258,"E. coli","third- and fourth-generation cephalosporins "
"MS19","Member State 19",2020,"CAMJEJ","TET","turkeys",0,5,0,19,272,0.0698529411764706,"C. jejuni","tetracyclines"
"MS19","Member State 19",2020,"SLMSPP","TET","broilers",0,1,0,51,232,0.219827586206897,"Salmonella spp.","tetracyclines"
"MS19","Member State 19",2019,"ESCCOL","CEPH","calves",2,314,0.00636942675159236,235,4075,0.0576687116564417,"E. coli","third- and fourth-generation cephalosporins "
"MS19","Member State 19",2021,"ESCCOL","CEPH","pigs",0,318,0,245,3839,0.0638187027871842,"E. coli","third- and fourth-generation cephalosporins "
"MS19","Member State 19",2020,"CAMJEJ","QALL","turkeys",0,5,0,34,272,0.125,"C. jejuni","fluoroquinolones and other quinolones"
"MS19","Member State 19",2020,"ESCCOL","AMP","turkeys",24,120,0.2,1504,3758,0.400212879191059,"E. coli","aminopenicillins"
"MS19","Member State 19",2019,"CAMCOL","QALL","pigs",34,249,0.136546184738956,7,7,1,"C. coli","fluoroquinolones and other quinolones"
"MS19","Member State 19",2020,"ESCCOL","AMP","broilers",3,247,0.0121457489878543,1474,3758,0.392229909526344,"E. coli","aminopenicillins"
"MS19","Member State 19",2019,"ESCCOL","AMP","pigs",12,285,0.0421052631578947,1680,4072,0.412573673870334,"E. coli","aminopenicillins"
"MS19","Member State 19",2019,"ESCCOL","QALL","calves",0,314,0,488,4068,0.119960668633235,"E. coli","fluoroquinolones and other quinolones"
"MS19","Member State 19",2020,"CAMJEJ","QALL","broilers",5,83,0.0602409638554217,33,272,0.121323529411765,"C. jejuni","fluoroquinolones and other quinolones"
"MS19","Member State 19",2021,"ESCCOL","AMP","pigs",24,318,0.0754716981132075,1424,3837,0.37112327339067,"E. coli","aminopenicillins"
"MS19","Member State 19",2021,"CAMCOL","QALL","pigs",52,288,0.180555555555556,1,3,0.333333333333333,"C. coli","fluoroquinolones and other quinolones"
"MS19","Member State 19",2021,"CAMCOL","TET","pigs",0,288,0,2,3,0.666666666666667,"C. coli","tetracyclines"
"MS19","Member State 19",2020,"ESCCOL","CEPH","turkeys",3,120,0.025,260,3762,0.0691121743753323,"E. coli","third- and fourth-generation cephalosporins "
"MS19","Member State 19",2020,"SLMSPP","AMP","broilers",0,1,0,20,232,0.0862068965517241,"Salmonella spp.","aminopenicillins"
"MS19","Member State 19",2021,"CAMCOL","MAC","pigs",0,288,0,0,3,0,"C. coli","macrolides"
"MS19","Member State 19",2019,"ESCCOL","QALL","pigs",0,285,0,543,4068,0.133480825958702,"E. coli","fluoroquinolones and other quinolones"
"MS19","Member State 19",2020,"CAMJEJ","MAC","turkeys",0,5,0,3,272,0.0110294117647059,"C. jejuni","macrolides"
"MS19","Member State 19",2021,"ESCCOL","QALL","calves",0,288,0,441,3827,0.115233864645937,"E. coli","fluoroquinolones and other quinolones"
"MS19","Member State 19",2020,"CAMJEJ","MAC","broilers",0,83,0,1,272,0.00367647058823529,"C. jejuni","macrolides"
"MS19","Member State 19",2020,"ESCCOL","CEPH","broilers",0,247,0,242,3762,0.064327485380117,"E. coli","third- and fourth-generation cephalosporins "
"MS19","Member State 19",2020,"ESCCOL","QALL","turkeys",7,120,0.0583333333333333,387,3735,0.103614457831325,"E. coli","fluoroquinolones and other quinolones"
"MS19","Member State 19",2021,"ESCCOL","AMP","calves",5,288,0.0173611111111111,1316,3837,0.342976283554861,"E. coli","aminopenicillins"
"MS19","Member State 19",2020,"ESCCOL","QALL","broilers",36,247,0.145748987854251,400,3735,0.107095046854083,"E. coli","fluoroquinolones and other quinolones"
"MS19","Member State 19",2020,"CAMJEJ","TET","broilers",2,83,0.0240963855421687,11,272,0.0404411764705882,"C. jejuni","tetracyclines"
"MS19","Member State 19",2021,"ESCCOL","QALL","pigs",3,318,0.00943396226415094,438,3827,0.114449960804808,"E. coli","fluoroquinolones and other quinolones"
"MS19","Member State 19",2020,"SLMSPP","CEPH","broilers",0,1,0,3,232,0.0129310344827586,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS29","Member State 29",2019,"ESCCOL","CEPH","pigs",0,175,0,486,2803,0.173385658223332,"E. coli","third- and fourth-generation cephalosporins "
"MS29","Member State 29",2019,"ESCCOL","AMP","pigs",97,175,0.554285714285714,513,836,0.613636363636364,"E. coli","aminopenicillins"
"MS29","Member State 29",2019,"SLMSPP","TET","pig carcasses",3,20,0.15,7,47,0.148936170212766,"Salmonella spp.","tetracyclines"
"MS29","Member State 29",2020,"ESCCOL","CEPH","broilers",4,175,0.0228571428571429,384,2172,0.176795580110497,"E. coli","third- and fourth-generation cephalosporins "
"MS29","Member State 29",2021,"SLMSPP","CEPH","SIMR",4,278,0.0143884892086331,0,75,0,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS29","Member State 29",2019,"SLMSPP","QALL","pig carcasses",2,20,0.1,117,529,0.22117202268431,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS29","Member State 29",2020,"CAMJEJ","MAC","broilers",0,179,0,5,28,0.178571428571429,"C. jejuni","macrolides"
"MS29","Member State 29",2020,"CAMJEJ","QALL","turkeys",171,180,0.95,3,5,0.6,"C. jejuni","fluoroquinolones and other quinolones"
"MS29","Member State 29",2021,"SLMSPP","AMP","pig carcasses",20,48,0.416666666666667,9,75,0.12,"Salmonella spp.","aminopenicillins"
"MS29","Member State 29",2021,"SLMSPP","CEPH","pig carcasses",0,48,0,0,75,0,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS29","Member State 29",2020,"ESCCOL","QALL","turkeys",146,182,0.802197802197802,774,2149,0.36016751977664,"E. coli","fluoroquinolones and other quinolones"
"MS29","Member State 29",2020,"CAMJEJ","QALL","broilers",170,179,0.949720670391061,3,5,0.6,"C. jejuni","fluoroquinolones and other quinolones"
"MS29","Member State 29",2019,"SLMSPP","AMP","SIMR",46,135,0.340740740740741,242,1011,0.239366963402572,"Salmonella spp.","aminopenicillins"
"MS29","Member State 29",2021,"SLMSPP","TET","SIMR",132,278,0.474820143884892,3,75,0.04,"Salmonella spp.","tetracyclines"
"MS29","Member State 29",2020,"CAMJEJ","TET","broilers",135,179,0.754189944134078,2,5,0.4,"C. jejuni","tetracyclines"
"MS29","Member State 29",2019,"SLMSPP","AMP","pig carcasses",7,20,0.35,258,1011,0.255192878338279,"Salmonella spp.","aminopenicillins"
"MS29","Member State 29",2019,"ESCCOL","QALL","pigs",32,175,0.182857142857143,975,2753,0.354159099164548,"E. coli","fluoroquinolones and other quinolones"
"MS29","Member State 29",2020,"CAMJEJ","MAC","turkeys",0,180,0,1,28,0.0357142857142857,"C. jejuni","macrolides"
"MS29","Member State 29",2021,"CAMCOL","TET","pigs",131,180,0.727777777777778,0,1,0,"C. coli","tetracyclines"
"MS29","Member State 29",2021,"ESCCOL","AMP","pigs",93,212,0.438679245283019,516,809,0.637824474660074,"E. coli","aminopenicillins"
"MS29","Member State 29",2020,"CAMJEJ","TET","turkeys",111,180,0.616666666666667,1,5,0.2,"C. jejuni","tetracyclines"
"MS29","Member State 29",2021,"SLMSPP","QALL","SIMR",156,278,0.561151079136691,66,75,0.88,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS29","Member State 29",2021,"ESCCOL","QALL","pigs",44,212,0.207547169811321,795,2268,0.350529100529101,"E. coli","fluoroquinolones and other quinolones"
"MS29","Member State 29",2021,"ESCCOL","CEPH","pigs",2,212,0.00943396226415094,461,2371,0.194432728806411,"E. coli","third- and fourth-generation cephalosporins "
"MS29","Member State 29",2021,"CAMCOL","QALL","pigs",107,180,0.594444444444444,1,1,1,"C. coli","fluoroquinolones and other quinolones"
"MS29","Member State 29",2020,"ESCCOL","AMP","broilers",132,175,0.754285714285714,278,502,0.553784860557769,"E. coli","aminopenicillins"
"MS29","Member State 29",2019,"SLMSPP","CEPH","pig carcasses",0,20,0,21,722,0.0290858725761773,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS29","Member State 29",2019,"SLMSPP","QALL","SIMR",45,135,0.333333333333333,123,529,0.232514177693762,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS29","Member State 29",2020,"ESCCOL","AMP","turkeys",125,182,0.686813186813187,299,502,0.595617529880478,"E. coli","aminopenicillins"
"MS29","Member State 29",2020,"ESCCOL","CEPH","turkeys",4,182,0.021978021978022,410,2172,0.188766114180479,"E. coli","third- and fourth-generation cephalosporins "
"MS29","Member State 29",2021,"SLMSPP","TET","pig carcasses",27,48,0.5625,3,75,0.04,"Salmonella spp.","tetracyclines"
"MS29","Member State 29",2021,"SLMSPP","AMP","SIMR",100,278,0.359712230215827,9,75,0.12,"Salmonella spp.","aminopenicillins"
"MS29","Member State 29",2020,"ESCCOL","QALL","broilers",151,175,0.862857142857143,795,2149,0.369939506747324,"E. coli","fluoroquinolones and other quinolones"
"MS29","Member State 29",2019,"SLMSPP","CEPH","SIMR",2,135,0.0148148148148148,22,722,0.0304709141274238,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS29","Member State 29",2021,"SLMSPP","QALL","pig carcasses",9,48,0.1875,68,75,0.906666666666667,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS29","Member State 29",2021,"CAMCOL","MAC","pigs",13,180,0.0722222222222222,0,4,0,"C. coli","macrolides"
"MS29","Member State 29",2019,"SLMSPP","TET","SIMR",67,135,0.496296296296296,10,47,0.212765957446809,"Salmonella spp.","tetracyclines"
"MS18","Member State 18",2021,"SLMSPP","AMP","pig carcasses",14,19,0.736842105263158,89,278,0.320143884892086,"Salmonella spp.","aminopenicillins"
"MS18","Member State 18",2020,"CAMJEJ","TET","broilers",100,110,0.909090909090909,170,227,0.748898678414097,"C. jejuni","tetracyclines"
"MS18","Member State 18",2021,"ESCCOL","QALL","calves",3,53,0.0566037735849057,1353,5618,0.240833036667853,"E. coli","fluoroquinolones and other quinolones"
"MS18","Member State 18",2021,"CAMCOL","TET","pigs",30,30,1,47,47,1,"C. coli","tetracyclines"
"MS18","Member State 18",2020,"ESCCOL","CEPH","broilers",1,156,0.00641025641025641,935,5793,0.161401691696876,"E. coli","third- and fourth-generation cephalosporins "
"MS18","Member State 18",2020,"CAMJEJ","QALL","broilers",107,110,0.972727272727273,202,227,0.889867841409692,"C. jejuni","fluoroquinolones and other quinolones"
"MS18","Member State 18",2021,"ESCCOL","QALL","pigs",12,55,0.218181818181818,1339,5618,0.238341046635813,"E. coli","fluoroquinolones and other quinolones"
"MS18","Member State 18",2021,"SLMSPP","TET","SIMR",17,35,0.485714285714286,85,278,0.305755395683453,"Salmonella spp.","tetracyclines"
"MS18","Member State 18",2021,"SLMSPP","CEPH","pig carcasses",0,19,0,0,278,0,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS18","Member State 18",2020,"CAMJEJ","MAC","broilers",9,110,0.0818181818181818,8,227,0.0352422907488987,"C. jejuni","macrolides"
"MS18","Member State 18",2019,"ESCCOL","CEPH","pigs",12,156,0.0769230769230769,1051,6390,0.164475743348983,"E. coli","third- and fourth-generation cephalosporins "
"MS18","Member State 18",2020,"CAMJEJ","QALL","turkeys",33,37,0.891891891891892,205,227,0.903083700440529,"C. jejuni","fluoroquinolones and other quinolones"
"MS18","Member State 18",2020,"SLMSPP","CEPH","broilers",0,16,0,0,238,0,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS18","Member State 18",2020,"ESCCOL","QALL","turkeys",98,142,0.690140845070423,1481,5845,0.253378956372968,"E. coli","fluoroquinolones and other quinolones"
"MS18","Member State 18",2019,"SLMSPP","AMP","pig carcasses",17,17,1,155,463,0.334773218142549,"Salmonella spp.","aminopenicillins"
"MS18","Member State 18",2020,"SLMSPP","QALL","turkeys",0,2,0,18,238,0.0756302521008403,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS18","Member State 18",2021,"SLMSPP","AMP","SIMR",20,35,0.571428571428571,92,278,0.330935251798561,"Salmonella spp.","aminopenicillins"
"MS18","Member State 18",2021,"ESCCOL","AMP","pigs",39,55,0.709090909090909,2737,5164,0.53001549186677,"E. coli","aminopenicillins"
"MS18","Member State 18",2021,"CAMCOL","QALL","pigs",23,30,0.766666666666667,47,47,1,"C. coli","fluoroquinolones and other quinolones"
"MS18","Member State 18",2019,"ESCCOL","QALL","pigs",42,156,0.269230769230769,1849,6431,0.287513605971078,"E. coli","fluoroquinolones and other quinolones"
"MS18","Member State 18",2019,"SLMSPP","CEPH","pig carcasses",0,17,0,3,463,0.00647948164146868,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS18","Member State 18",2019,"ESCCOL","CEPH","calves",1,174,0.00574712643678161,1166,6390,0.182472613458529,"E. coli","third- and fourth-generation cephalosporins "
"MS18","Member State 18",2020,"SLMSPP","TET","turkeys",2,2,1,87,238,0.365546218487395,"Salmonella spp.","tetracyclines"
"MS18","Member State 18",2021,"ESCCOL","AMP","calves",5,53,0.0943396226415094,2813,5164,0.544732765298218,"E. coli","aminopenicillins"
"MS18","Member State 18",2020,"ESCCOL","AMP","broilers",105,156,0.673076923076923,3181,5849,0.543853650196615,"E. coli","aminopenicillins"
"MS18","Member State 18",2020,"SLMSPP","QALL","SIMR",0,33,0,14,238,0.0588235294117647,"Salmonella spp.","fluoroquinolones and other quinolones"
